price,type,address,latitude,longitude,zone,photos,parking,amenities_nearby,bedrooms,bathrooms,size_interior,ownership_type,public_remarks,postal_code,historical_data,additional_features,listing_type
"$360,000",Single Family,"# 2 903 CRYSTALLINA NERA WY NW|Edmonton, Alberta T5Z0N6",53.6426681179405,-113.460544984656,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638503732086930000/reb10/highres/5/E4385535_1.jpg'],['Attached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",3,3,127.21 m2,Condominium/Strata,"Welcome to the great community of Crystallina Nera in Northwest Edmonton. This is a townhouse, recently built in 2023! This house offers a spacious main floor with a flex room that is greet for you as you enter! The second floor includes a finished open kitchen style with fully upgraded stainless-steel appliances and, a quartz countertop with lots of storage space. The house features fabulous, custom lighting, vinyl flooring and a large balcony. The third floor offers a spacious master bedroom and has an ensuite bathroom. There are two additional bedrooms, a 4 PC main bathroom and a laundry room complete the top floor. There is a double attached garage which easily accommodates 2 vehicles.ETS transit puts convenience at your doorstep. Must have a look! Don't miss this!! (31232017)",T5Z0N6,"{'price_change_date': '', 'photo_change_date': '2024-05-04 2:46:48 AM'}",[],residential
"$362,000",Single Family,"10654 64 AV NW|Edmonton, Alberta T6H1S9",53.5012556737391,-113.507281984656,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638503516326400000/reb10/highres/3/E4385443_1.jpg'],['Detached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",2,2,95.46 m2,Freehold,"Welcome to Allendale! Excellent redevelopment or renovation opportunity! This 1,027sqft raised bungalow is situated on a beautifully treelined street on a 5,725 sqft lot. Main floor features 2 beds, full 4pc bath, kitchen, dining room and living room. Downstairs features a big rumpus room, 3pc bath and storage space. Outside, the detached double garage and expansive yard provide plenty of room for outdoor activities. Excellent central location with easy access to University, Whitemud Freeway, Southgate Mall, Whyte Ave and more! (31230048)",T6H1S9,"{'price_change_date': '', 'photo_change_date': '2024-05-03 8:47:12 PM'}",[],residential
"$362,500",Single Family,"4016 158 AV NW|Edmonton, Alberta T5Y0A3",53.620677700001,-113.401586,"[{'code': 'RSF', 'description': 'Small Scale Flex Residential'}]",['https://cdn.realtor.ca/listings/TS638336620599200000/reb10/highres/4/E4363074_1.jpg'],"['Parking Pad', 'Rear']","['Park', 'Schools', 'Shopping']",3,3,105.9 m2,Freehold,"Immaculate Family Home in Edmonton's Coveted Northeast Community. This exquisite property offers an ideal blend of elegance, functionality, and comfort, making it the perfect home for families seeking a peaceful and luxurious lifestyle. Situated in a beautiful neighbourhood, this stunning residence boasts an impressive array of features.  With a new roof, new furnace and hot water all installed in 2021, and a partially finished basement plumbed for kitchen/wet bar. This home comes with dark hardwood in the living room and a 2 piece bathroom on the main floor. The large kitchen has tile, dark maple finished, eat-in kitchen style and a back closet and pantry, there's no shortage of storage! There's a garden door that leads to the deck. Just off the deck you'll enter a beautiful backyard with an open fence, fire pit, and shed. Located in a family-friendly community, this home is within close proximity to schools, parks, shopping centers, and various amenities. (30566169)",T5Y0A3,"{'price_change_date': '', 'photo_change_date': '2023-10-23 4:47:39 PM'}",[],residential
"$362,900",Single Family,"11911 139 AV NW|Edmonton, Alberta T5X4N3",53.6008871164036,-113.5260237,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638506036545230000/reb10/highres/4/E4385814_1.jpg'],['Stall'],"['Public Transit', 'Shopping']",4,2,102.28 m2,Freehold,"For more information, please click on View Listing on Realtor Website.  This attractive bungalow is move-in ready! There are three nice bedrooms upstairs, all with laminate flooring and the 3rd bedroom has a laundry center tucked away in the closet. The master bedroom has plenty of room for a king bed and all bedrooms come with custom made blackout roller blinds. The large living room connects to a dining room that is handily placed next to the bright and airy south facing kitchen. Downstairs there is a separate unregistered suite with its own kitchen, bathroom and laundry facilities. The kitchen is south facing and has a nice big window that lets in lots of light and air. It also has a nice pantry, a built-in dishwasher and a moveable island for extra prep space. The large bedroom has an egress window and a walk-in closet and in addition there is a den that makes a great office or play room. Parking is a two-vehicle pad with back alley access. (31238248)",T5X4N3,"{'price_change_date': '', 'photo_change_date': '2024-05-06 6:47:34 PM'}",[],residential
"$364,888",Single Family,"9741 162 ST NW|Edmonton, Alberta T5P3L1",53.535821200001,-113.6005277,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638496676163530000/reb10/highres/3/E4383973_1.jpg'],"['Parking Pad', 'Detached Garage']","['Playground', 'Public Transit', 'Schools', 'Shopping']",4,2,61.97 m2,Freehold,"Welcome to Glenwood living! This charming bungalow boasts 4 bedrooms, 2 baths, and a newly renovated basement. With a spacious lot and proximity to amenities, it's the perfect blend of comfort and convenience. It's ideal location offers easy access to schools, West Edmonton Mall, and nearby parks. (31187557)",T5P3L1,"{'price_change_date': '2024-04-29 8:41:36 PM', 'photo_change_date': '2024-04-25 10:46:56 PM'}",[],residential
"$364,900",Single Family,"8736 150 ST NW|Edmonton, Alberta T5R1E4",53.520734400001,-113.5801699,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638500924371570000/reb10/highres/6/E4384736_1.jpg'],['Detached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",5,2,84.35 m2,Freehold,"Quaint bungalow in Jasper Place! 3+2-bedroom, sitting on a 50X148 lot! Living area on main floor with bay windows. Bright kitchen. 4pc bathroom on main. With 3 bedrooms on main floor that are great in size. Spacious yard with firepit and mature greenery. Fully finished large basement features, 3pc bathroom , Recreation room plus 2 additional bedrooms and sauna. Close proximity to the Whitemud & major amenities. Detached double garage in back with private alley way (31207200)",T5R1E4,"{'price_change_date': '', 'photo_change_date': '2024-04-30 8:47:17 PM'}",[],residential
"$364,900",Single Family,"#710 6608 28 AV NW|Edmonton, Alberta T6K2R1",53.459052400001,-113.4351572,"[{'code': 'RL h65', 'description': 'Large Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638506642093900000/reb10/highres/5/E4385925_1.jpg'],"['Heated Garage', 'Stall', 'Underground']","['Golf Course', 'Playground', 'Public Transit', 'Shopping']",2,2,97.16 m2,Condominium/Strata,"Fantastic Opportunity in Adult Community (55+)!  Mill Woods Gardens is a concrete construction condominium attached to Shepherd's Care Designated Supportive Living & Long Term Care. It offers convenience to visit family or friends at the adjoining facilities without travelling. This condo offers independent living in luxury units. Fast & Smooth Elevators, Underground Parking, Central A/C, In-Suite Laundry plus full kitchen. This unit is over 1050sqft with great SE exposure. Wood cabinetry, granite counters, laminate floors, ensuite with walk-in shower plus 2nd bathroom with tub, 2 bedrooms (2nd with brand new carpet), gas BBQ hook are some of the great features. Residents enjoy social activities in the lounge including morning coffee, Chapel Connection, Hymn Sing, Movie Night, Games, etc. A roof top garden offers raised garden beds. Optional meals available at the dining room plus HomeCare if needed from onsite staff. (31241599)",T6K2R1,"{'price_change_date': '', 'photo_change_date': '2024-05-07 11:36:49 AM'}",[],residential
"$365,000",Single Family,"12014 92 ST NW NW|Edmonton, Alberta T5G1A9",53.5735718,-113.483064017791,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638309110503500000/reb10/highres/1/E4359271_1.jpg'],"['Parking Pad', 'Detached Garage']","['Public Transit', 'Schools', 'Shopping']",3,3,108.06 m2,Condominium/Strata,"For additional information, please click on View Listing on Realtor Website.  Available for immediate possession! Brand new half duplex in established neighborhood. Back unit. Just over 1100 sq ft AG. 9 ceilings. Triple pane, energy efficient windows will reduce your heating costs. Bright kitchen boasting quartz counter tops, an island with extended countertop for eating bar, stylish backsplash, and stainless steel appliances. Gorgeous living room with electric fireplace, big picture window, and open to the dining area. Main floor has vinyl plank flooring, and 2pc bathroom. Upstairs there are three spacious bedrooms and main 4pc bathroom with a deep soaker tub, quartz countertop, a glass shower door, and tile floor/surround. The primary bedroom has a walk-in closet and a 3pc ensuite bathroom, with quartz countertop, tile surround and glass door. Insulated fire rated wall separates the 2 duplex units. 12x20 detached garage. Basement roughed in ready for finishing. + GST. No condo fees. (30446409)",T5G1A9,"{'price_change_date': '', 'photo_change_date': '2023-09-21 8:37:30 PM'}",[],residential
"$365,000",Single Family,"7723 80 AV NW|Edmonton, Alberta T6C0S3",53.5158767381025,-113.447016371164,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638496532196230000/reb10/highres/7/E4383877_1.jpg'],['Detached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",4,2,82 m2,Freehold,"KING EDWARD PARK Bungalow on a TREELINED street. Nice curb appeal w/ a MODERN door & STUCCO'D exterior. The main floor features a spacious living room with REFURBISHED HARDWOOD flooring, coved ceilings & double windows to bring in the NATURAL LIGHT, NEW PAINT in Livingroom and hallway. 2 bedrooms and a full 4 piece bath with TILED TUB SURROUND, are family friendly. Eat in the LARGE, new, WHITE KITCHEN w/ plenty of cupboards, new counters, back splash tile, floor tile, black hardware, counter top stove, and built in oven; the open cubbies above the cupboards allow for EXTRA STORAGE; the rear entry is SEPARATED from the kitchen and leads to the DECK w/ a PERGOLA, a great place for morning coffee or BBQ's. Basement has a large LAUDRY ROOM w/ BASIN sink, 2 bedrooms with new LUXURY VINYL PLANK flooring, and a 3 piece bathroom with CUSTOM TILED shower to enjoy at days end. FULLY FENCED YARD has low maintenance ARTIFICIAL TURF. Park in the INSULATED & HEATED single garage with plenty of space. You will love it! (31185526)",T6C0S3,"{'price_change_date': '2024-05-06 8:52:00 PM', 'photo_change_date': '2024-04-25 6:46:59 PM'}",[],residential
"$365,000",Single Family,"8560 88 ST NW|Edmonton, Alberta T6C3J5",53.5226963837547,-113.462475408598,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638489980096300000/reb10/highres/4/E4382594_1.jpg'],['Parking Pad'],"['Public Transit', 'Schools', 'Shopping']",3,1,93.32 m2,Freehold,"This roomy three bedroom half duplex is located on one of the finest streets in highly desirable Bonnie Doon. This home features newer vinyl windows, additional insulation blown into the attic, a newer concrete driveway with mounted electrical outlets for winter, and a fully fenced yard.  The basement is wide open and waiting for you to plan a layout and design customized to your individual needs and tastes. Layout would accommodate a suite with the convenient side entrance. Bonnie Doon is a highly walkable community with easy access to shopping, the LRT, Edmonton Public Library, Bonnie Doon Leisure Centre, and biking and running trails in Mill Creek Ravine. (31149814)",T6C3J5,"{'price_change_date': '2024-05-09 6:51:58 PM', 'photo_change_date': '2024-04-18 4:46:49 AM'}",[],residential
"$365,000",Single Family,"#15 11518 76 AV NW|Edmonton, Alberta T6G0K7",53.5124752949696,-113.529819239881,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638481772334070000/reb10/highres/0/E4380870_1.jpg'],"['Heated Garage', 'Indoor', 'Underground']","['Public Transit', 'Schools', 'Shopping']",3,2,98.1 m2,Condominium/Strata,"Welcome to Grand Scala in the heart of Belgravia steps to the LRT with U of A campus and the River Valley just a short walk away. This THREE BEDROOM condo is a rare find around the university area with titled underground heated parking and a secure storage locker included. The building is one of the few to feature amenities including: fitness room, social room, and car wash. Inside the suite you will notice the high end finishings with quality cabinetry, stainless steel appliances, granite countertops throughout the suite, corner gas fireplace, and hardwood flooring. The primary suite has walk in closet and a 5 piece bathroom with double vanities and lots of storage. Two additional bedrooms and 2nd full bathroom. Outside is the spacious covered concrete patio. Other features include AC & insuite laundry room. The reasonable condo fee includes heat & water utilities. An unbeatable location in a quiet, safe, prestigious community still within a quick walk to U of A and Hospital. (31100257)",T6G0K7,"{'price_change_date': '2024-05-15 10:51:28 PM', 'photo_change_date': '2024-04-08 4:47:13 PM'}",[],residential
